dataset,source,scraped_date,category,title,price_ghs,condition,region,area,location,seller_badge,description,price_outlier_flag,platform,tags
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,One Plot of Walled Land at Police City for Sale,650000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji",Walled and gated land measuring 70x100 feet is for sale at police city around east legon hills. Just...,True,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2 Bedroom Furnished Flat Near KNUST,800.0,"2 rooms, 2 bedrooms",Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan","Verified ID, 5+ years on Jiji",2 bedroom fully furnished flat with everything you need for a comfortable stay like a hotel but for...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Kentinkrono Land,700000.0,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",Verified ID,"No litigation issues
Title Residential land at KENTINKRONO, in Kumasi 
2 minutes drive from the main...",True,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Land in Kwabenya,300000.0,,Greater Accra,Ga West Municipal,"Greater Accra, Ga West Municipal",,"Titled land for sale in Kwabenya
	•	Location: Behind KFC, Kwabenya-Pokuase Road, Kwabenya, Greater...",True,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Genuine Plots at Wovogu for Sale,9000.0,,Northern Region,Tamale Municipal,"Northern Region, Tamale Municipal",3+ years on Jiji,Genuine plots at Wovogu for sale. The road is currently under serious construction. The plots are...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Registered 70x100ft Plots at Tsopoli Skyport Phase 2,28000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Just 2 minutes from the Tsopoli Police Barrier, Fieplot Real Estate presents spacious 70x100ft plots...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,4bdrm House in Abura/Asebu/Kwamankese for sale,1100000.0,"80sqm, 4 bedrooms",Central Region,Abura/Asebu/Kwamankese,"Central Region, Abura/Asebu/Kwamankese",,The House is located at Abura Batanyaa in the Abura Asebu Kwamankese in the Central Region. A 15...,True,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Double Shop for Rent East Legon Hills,4000.0,"Unfurnished, 80sqm",Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan","Verified ID, 5+ years on Jiji","A spacious double shop available for rent at East Legon Hills, conveniently located near Makarios...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Secure Your 70/100ft Plot at Tsopoli Skyport City,28000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Turn your dream into reality with a 70/100ft full plot at Tsopoli Skyport City Phase 3, located just...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Half Plot of Land for Sale at Santasi Darko,70000.0,,Ashanti,Kumasi Metropolitan,"Ashanti, Kumasi Metropolitan",5+ years on Jiji,Diamond City Estate Developers is selling a half plot of land at at a very good location in Santasi...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Shop to Let by the South La Estate Major Road,2000.0,"Unfurnished, 300sqm",Greater Accra,South La,"Greater Accra, South La","Verified ID, 5+ years on Jiji",Good location Shop to let by the south la estate major road,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Well, Demacated Lands",30000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,"A well demarcated land at Panfrokrom, 15-minutes drive from Potsin junction",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Plots Available Now at Tsopoli, Skyport City, Phase 2",28000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Affordable half and full Land plots are available now at Tsopoli, Skyport City, Phase 2. Near the...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Think Land, Think About Your Dream House",25000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,Estate Masters Ltd. is here to Make the future comfortable for you. When you think about your dream...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Indenture Free Lands for Sale at Prampram,55000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,Buy a genuine land and get a free indenture with no cost. The site is 15 minutes drive away from...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Act Fast — Land at Tsopoli, Skyport City, Phase 2 Selling Quickly",28000.0,,Greater Accra,Accra Metropolitan,"Greater Accra, Accra Metropolitan",,"Just a 2-minute drive from the Tsopoli Police Barrier, you can own a full 70x100ft plot at Skyport...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"4bdrm House in Kasapa, Bortiano for sale",1400000.0,"30sqm, 4 bedrooms",Greater Accra,Weija,"Greater Accra, Weija",,"Four Bedroom House for Sale at Broadcasting
-Air conditioning
-Fans
-Garage
-Security service
-Water...",True,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Furnished 1bdrm S/C Short Term Rentals: 2 Guests,300.0,"1 room, 1 bedroom",Greater Accra,Lapaz,"Greater Accra, Lapaz","Verified ID, 5+ years on Jiji","*Clean, quite and peaceful
*Fully Furnished
*Professionally Decorated Rooms 
*Single Unit Sofa...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,12 Plots of Road Side Land for Sale at Borteyman,977500.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",,"12 plots of road side land on the borteyman road for sale $85,000 per one plot of land.",True,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2 Acres of Commercial Land for Sale Along Upsa Road,26350000.0,8000sqm,Greater Accra,Madina,"Greater Accra, Madina",3+ years on Jiji,2 Acres Commercial land along UPSA main road for Million USD. In front of Opoku Ampomah Hostel,True,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2bdrm Apartment in Ashomang Estate for rent,2500.0,,Greater Accra,Ashomang Estate,"Greater Accra, Ashomang Estate",Verified ID,"Newly built two bedroom, apartment spacious rooms for rent.You can pay three or six months.",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2bdrm Classic Golden Family Suite: Ghc600 Per Day -4 Guests,600.0,"2 rooms, 2 bedrooms",Greater Accra,Lapaz,"Greater Accra, Lapaz","Verified ID, 5+ years on Jiji","*Suitable for family short stay
*Professionally Furnished and decorated
*Clean, Quite and...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,A Plot of Land for Sale at New Legon,350000.0,,Greater Accra,North Legon,"Greater Accra, North Legon",,"A Plot of Land For Sale At North Legon Going For Ghc350,000",True,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Commercial Property for Sale at Prampram,25000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",3+ years on Jiji,PROMO ALERT: Enjoy instant 10% discount on any size of land you buy when you make instead payment...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Shop for Rent at Katamanso Atadeka,800.0,"Owner, Semi-Furnished",Greater Accra,Ashaiman Municipal,"Greater Accra, Ashaiman Municipal",Verified ID,"The shop is wired and we have a bit 3d wall panel inside,almaco glass door fixed and everything ok,...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Dodowa - Registered Plots // Installment Available,100000.0,,Greater Accra,Dodowa,"Greater Accra, Dodowa",,Premium plots just 6 minutes from Ghanata Senior High School and 5 minutes from Dodowa Government...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Real Estate Properties for Sale, Tittled Plots",110000.0,,Greater Accra,Tema Metropolitan,"Greater Accra, Tema Metropolitan",5+ years on Jiji,Secure a well serviced plot of land within a serene atmosphere. The landbis flat and comes with free...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Agric- Kromoase Property Purpose,1200000.0,1570sqm,Ashanti,Atwima Kwanwoma,"Ashanti, Atwima Kwanwoma",Verified ID,"Agric- Kromoase commercial propert is 10-15 minutes drive from Patasi and Santasi
It is just by the...",True,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,1bdrm Apartment in Ashomang Estate for rent,1800.0,,Greater Accra,Ashomang Estate,"Greater Accra, Ashomang Estate",Verified ID,Newly built chamber and hall self contained for rent very spacious rooms.,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,2 Bed Rooms Self Contain,230000.0,,Northern Region,Tamale Municipal,"Northern Region, Tamale Municipal",,"2 bedroom self contain box house. 90 precent completed 
With pipe water and electricity from public...",True,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,"Land for Sale at Awutu Breku, Near Agenda 111 Hospital",55000.0,,Central Region,Awutu Senya East Municipal,"Central Region, Awutu Senya East Municipal",,"Your Dream Plot is Waiting!
At Vanpaul Real Estate, we believe everyone deserves a place to call...",False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Tabuah House Airbnb/Short Stay Apartment Behind the Jubilee House,750.0,"4 rooms, 2 bedrooms",Greater Accra,Nima,"Greater Accra, Nima",5+ years on Jiji,A welcoming spacious apartment ready to host you on your journey away from home.,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Beautiful Site With 8 Acres of Land for Sale,60000.0,,Central Region,Gomoa East,"Central Region, Gomoa East",Verified ID,Amenities water and electricity available on the land and it's closer to the Gomoa east municipal...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Seven And Half Acres Of Farm Land For Sale At Kwabere Kasaam,20000.0,,Ashanti,Kwabre,"Ashanti, Kwabre",,Seven And Half Acres Of Farm Land Located At Kwabere Kasaam Around Mamponteng Off Effiduase-Juaben...,False,Platform A,
SG Market Price Index – Property & Real Estate,"SG Datalytics (compiled from public online classifieds, Ghana)",2026-04-20,Property / Real Estate,Litigation Free Land at Pokuase Heights,350000.0,,Greater Accra,Pokuase,"Greater Accra, Pokuase",5+ years on Jiji,"* This is a litigation free land in Pokuase Kwabenya close to the KNUST campus
* Good laterite...",True,Platform A,
